X,Y,Z,Hole ID,CU_pct,AU_gpt,DENSITY
444979.499576,493793.528125,2821.720333,WP015,0.07,0.28,3.12
444978.076377,493794.032107,2820.408652,WP015,0.25,1.39,3.13
444976.652699,493794.538148,2819.098284,WP015,0.2,0.97,3.08
444975.228189,493795.046376,2817.789669,WP015,0.09,0.65,3.2
444973.802848,493795.556790,2816.482810,WP015,0.06,0.08,3.11
444972.376680,493796.069387,2815.177709,WP015,0.09,0.45,3.12
444970.949688,493796.584167,2813.874369,WP015,0.16,0.78,3.01
444969.521875,493797.101129,2812.572793,WP015,0.11,0.06,3.12
444968.093244,493797.620272,2811.272984,WP015,0.11,0.26,3.25
444966.663799,493798.141595,2809.974945,WP015,0.12,0.56,3.19
444965.233541,493798.665096,2808.678677,WP015,0.23,0.46,3.07
444963.802474,493799.190774,2807.384185,WP015,0.19,0.48,3.16
444962.370602,493799.718629,2806.091471,WP015,0.23,0.17,3.12
444960.937926,493800.248659,2804.800538,WP015,0.13,0.58,3.15
444959.504452,493800.780863,2803.511388,WP015,0.07,0.24,3.05
444958.070180,493801.315240,2802.224024,WP015,0.08,0.39,3.04
444956.634996,493801.850924,2800.938221,WP015,0.15,0.77,3.09
444955.198184,493802.382717,2799.652622,WP015,0.31,1.97,3.16
444953.759635,493802.909752,2798.367005,WP015,0.3,1.23,3.14
444952.319358,493803.432024,2797.081381,WP015,0.55,6.05,3.02
444950.877362,493803.949531,2795.795756,WP015,0.42,4.23,3.02
444949.433656,493804.462270,2794.510139,WP015,0.23,2.84,3.25
444947.988249,493804.970236,2793.224539,WP015,0.22,1.71,2.99
444946.541155,493805.473421,2791.938957,WP015,0.16,1.69,2.93
444945.092408,493805.971782,2790.653357,WP015,0.19,1.12,3.11
444943.642022,493806.465310,2789.367741,WP015,0.22,1.51,3.15
444942.190007,493806.954000,2788.082116,WP015,0.38,1.35,3.27
444940.736373,493807.437850,2786.796490,WP015,0.2,1.69,2.99
444939.281127,493807.916856,2785.510873,WP015,0.23,0.59,3.23
444937.824281,493808.391015,2784.225272,WP015,0.24,0.59,2.99
444936.365849,493808.860326,2782.939689,WP015,0.22,1.04,3.11
444934.905884,493809.324797,2781.654091,WP015,0.17,0.84,3.12
444933.444401,493809.784427,2780.368475,WP015,0.6,2.61,2.96
444931.981412,493810.239212,2779.082850,WP015,0.36,1.99,2.98
444930.516925,493810.689150,2777.797225,WP015,0.46,1.5,3.07
444929.050950,493811.134238,2776.511609,WP015,0.28,1.46,3.27
444927.583495,493811.574474,2775.226008,WP015,0.25,1.29,3.12
444926.114195,493812.010700,2773.941150,WP015,0.41,1.02,2.96
444924.640278,493812.449160,2772.662356,WP015,0.26,1.15,3.05
444923.161214,493812.891111,2771.390726,WP015,0.37,0.95,3.07
444921.677036,493813.336541,2770.126289,WP015,0.28,0.86,3
444920.187778,493813.785441,2768.869074,WP015,0.31,0.27,3.11
444918.693472,493814.237801,2767.619109,WP015,0.36,0.78,3.02
444917.194152,493814.693611,2766.376422,WP015,0.25,0.3,3.09
444915.689853,493815.152859,2765.141041,WP015,0.28,0.14,2.99
444914.180607,493815.615537,2763.912994,WP015,0.24,0.42,3.08
444912.666450,493816.081633,2762.692308,WP015,0.68,0.45,3.09
444911.147414,493816.551137,2761.479011,WP015,0.55,0.34,3.11
444909.623535,493817.024039,2760.273130,WP015,0.79,1.08,3.05
444908.094846,493817.500327,2759.074693,WP015,0.95,4.71,3.29
444906.561382,493817.979992,2757.883726,WP015,0.68,0.24,3.31
444905.023177,493818.463021,2756.700256,WP015,0.49,0.31,3.16
444903.480858,493818.949430,2755.523543,WP015,0.44,0.61,2.97
444901.938810,493819.439386,2754.347944,WP015,0.42,0.17,3.28
444900.397924,493819.932924,2753.172321,WP015,0.56,0.72,3.01
444898.858206,493820.430041,2751.996677,WP015,0.35,0.85,3.09
444897.319660,493820.930736,2750.821015,WP015,0.37,0.11,3.09
444895.782292,493821.435008,2749.645341,WP015,0.34,0.27,3.11
444894.246108,493821.942853,2748.469659,WP015,0.3,0.49,3.12
444892.711112,493822.454272,2747.293972,WP015,0.3,0.3,2.94
444891.177312,493822.969261,2746.118285,WP015,0.22,0.28,3.07
444889.644711,493823.487819,2744.942602,WP015,0.4,0.16,3.36
444888.113315,493824.009945,2743.766927,WP015,0.38,0.36,3
444886.583131,493824.535635,2742.591264,WP015,0.87,0.5,3.09
444885.054162,493825.064889,2741.415618,WP015,0.59,13.89,3.25
444883.526415,493825.597705,2740.239992,WP015,0.53,1.41,3.2
444881.999895,493826.134080,2739.064391,WP015,0.3,0.1,3.36
444880.474482,493826.673653,2737.888816,WP015,0.37,0.04,3.43
444878.949256,493827.213764,2736.713246,WP015,0.33,0.03,3.3
444877.424030,493827.753874,2735.537675,WP015,0.38,0.07,3.27
444875.898805,493828.293985,2734.362105,WP015,0.35,0.19,3.23
444874.373579,493828.834096,2733.186534,WP015,0.22,0.08,3
444872.848353,493829.374207,2732.010964,WP015,0.39,0.15,3.09
444871.323127,493829.914318,2730.835393,WP015,0.22,0.09,2.88
444869.797901,493830.454429,2729.659823,WP015,0.12,0.03,3.17
444868.272675,493830.994540,2728.484252,WP015,0.16,0.04,3.02
444866.747449,493831.534650,2727.308682,WP015,0.09,0.04,3.09
444865.222223,493832.074761,2726.133111,WP015,0.08,0.02,3.11
444863.696997,493832.614872,2724.957541,WP015,0.13,0.0025,2.99
444862.171771,493833.154983,2723.781970,WP015,0.11,0.02,2.89
444860.646545,493833.695094,2722.606400,WP015,0.09,0.03,2.83
444859.121319,493834.235205,2721.430829,WP015,0.11,0.0025,3.13
444857.596093,493834.775315,2720.255259,WP015,0.07,0.0025,3.32
444856.070867,493835.315426,2719.079688,WP015,0.07,0.02,3.07
444854.545641,493835.855537,2717.904118,WP015,0.06,0.02,2.99
444853.020415,493836.395648,2716.728547,WP015,0.27,0.2,3.11
444851.495189,493836.935759,2715.552977,WP015,0.61,1.09,2.97
444849.969963,493837.475870,2714.377406,WP015,0.21,0.12,2.94
444848.444737,493838.015981,2713.201836,WP015,0.06,0.02,2.99
444846.919511,493838.556091,2712.026265,WP015,0.07,0.02,2.89
444845.394285,493839.096202,2710.850695,WP015,0.11,0.01,2.98
444843.869059,493839.636313,2709.675124,WP015,0.07,0.02,2.75
444842.343833,493840.176424,2708.499554,WP015,0.08,0.04,3.09
444840.818607,493840.716535,2707.323983,WP015,0.08,0.04,2.94
444839.293381,493841.256646,2706.148412,WP015,0.2,0.37,3.08
444837.768155,493841.796756,2704.972842,WP015,0.11,0.39,3.13
444836.242929,493842.336867,2703.797271,WP015,0.1,0.38,3.08
444834.717703,493842.876978,2702.621701,WP015,0.21,0.65,2.97
444833.192477,493843.417089,2701.446130,WP015,0.12,0.45,2.89
444831.667251,493843.957200,2700.270560,WP015,0.25,0.68,3.13
444830.142025,493844.497311,2699.094989,WP015,0.91,2.06,3.01
444828.616799,493845.037421,2697.919419,WP015,0.29,0.5,3.16
444827.091573,493845.577532,2696.743848,WP015,0.35,0.61,2.89
444825.566347,493846.117643,2695.568278,WP015,0.32,1.49,2.91
444824.041121,493846.657754,2694.392707,WP015,0.28,0.37,3.02
444822.515896,493847.197865,2693.217137,WP015,0.24,0.38,2.84
444820.990670,493847.737976,2692.041566,WP015,0.21,0.47,3.12
444819.465444,493848.278087,2690.865996,WP015,0.23,0.19,2.93
444817.940218,493848.818197,2689.690425,WP015,0.24,0.38,2.9
444816.414992,493849.358308,2688.514855,WP015,0.11,0.05,3.06
444814.889766,493849.898419,2687.339284,WP015,0.11,0.1,3.06
444813.364540,493850.438530,2686.163714,WP015,0.16,0.38,2.77
444811.839314,493850.978641,2684.988143,WP015,0.13,0.05,2.84
444810.314088,493851.518752,2683.812573,WP015,0.15,0.13,3.04
444808.788862,493852.058862,2682.637002,WP015,0.38,0.8,3
444807.263636,493852.598973,2681.461432,WP015,0.25,0.23,2.92
444805.738410,493853.139084,2680.285861,WP015,0.51,0.27,2.98
444804.213184,493853.679195,2679.110291,WP015,0.3,0.2,2.92
444802.687958,493854.219306,2677.934720,WP015,0.25,0.9,3
444801.162732,493854.759417,2676.759150,WP015,0.46,0.66,3.19
444799.637506,493855.299528,2675.583579,WP015,1.6,10.49,3.07
444798.112280,493855.839638,2674.408009,WP015,0.42,0.26,3.01
444796.587054,493856.379749,2673.232438,WP015,0.39,0.46,2.92
444795.061828,493856.919860,2672.056868,WP015,2.19,8.52,2.99
444793.536602,493857.459971,2670.881297,WP015,0.31,0.38,3.16
444792.011376,493858.000082,2669.705727,WP015,0.87,1.78,2.89
444790.486150,493858.540193,2668.530156,WP015,0.32,0.41,3
444788.960924,493859.080303,2667.354586,WP015,0.23,0.23,2.98
444787.111597,493859.735185,2665.929214,WP015,3.39,6.06,2.88
445566.844871,493500.906233,2882.366945,WP016,,,
445566.160843,493500.907221,2880.487556,WP016,1.22,1.46,
445565.664928,493500.908422,2879.124997,WP016,0.98,1.11,
445564.980915,493500.910748,2877.245603,WP016,0.93,1.32,
445564.296911,493500.913849,2875.366207,WP016,1.02,0.72,
445563.612917,493500.917724,2873.486809,WP016,1.3,1.36,
445562.928932,493500.922375,2871.607410,WP016,1.29,1.57,2.86
445562.244957,493500.927802,2869.728009,WP016,1.79,0.86,3.11
445561.560992,493500.934003,2867.848606,WP016,2.9,1.65,3.15
445560.877036,493500.940979,2865.969203,WP016,1.98,0.68,3.21
445560.193091,493500.948731,2864.089799,WP016,1.95,0.29,2.98
445559.509155,493500.957258,2862.210395,WP016,1.88,0.49,3.32
445558.825230,493500.966560,2860.330991,WP016,1.82,1.65,3.12
445558.141315,493500.976637,2858.451588,WP016,2.28,0.79,3.02
445557.457410,493500.987489,2856.572184,WP016,1.48,0.52,3.06
445556.773516,493500.999116,2854.692782,WP016,1.43,3.56,2.96
445556.089632,493501.011519,2852.813381,WP016,2.12,2.52,3.02
445555.405759,493501.024697,2850.933981,WP016,3.5,0.61,3.01
445554.721896,493501.038650,2849.054583,WP016,2.7,1.38,3.06
445554.038045,493501.053378,2847.175186,WP016,3.1,3.93,3.19
445553.354204,493501.068881,2845.295792,WP016,2.08,3.7,3.06
445552.670375,493501.085159,2843.416401,WP016,1.62,1.1,3.07
445551.986557,493501.102213,2841.537012,WP016,2.08,0.9,2.97
445551.302751,493501.120043,2839.657626,WP016,1.5,0.5,2.97
445550.618969,493501.138665,2837.778239,WP016,1.85,0.51,3.14
445549.935215,493501.158082,2835.898850,WP016,1.66,0.91,2.89
445549.251488,493501.178295,2834.019460,WP016,2.83,1.03,2.94
445548.567788,493501.199303,2832.140068,WP016,2.43,0.77,3.15
445547.884115,493501.221107,2830.260676,WP016,1.9,0.46,3.12
445547.200471,493501.243706,2828.381282,WP016,2.12,0.39,3.08
445546.516853,493501.267101,2826.501889,WP016,1.43,0.44,3.13
445545.833264,493501.291291,2824.622495,WP016,2.14,0.77,3.3
445545.149702,493501.316276,2822.743102,WP016,2.02,0.54,3.02
445544.466169,493501.342057,2820.863709,WP016,3.14,0.8,3.21
445543.782663,493501.368634,2818.984317,WP016,2.03,0.59,3.39
445543.099186,493501.396005,2817.104927,WP016,2.64,0.54,3.24
445542.415737,493501.424172,2815.225537,WP016,1.65,0.5,3.2
445541.732316,493501.453135,2813.346150,WP016,1.64,0.51,3.17
445541.048922,493501.482829,2811.466764,WP016,2.4,0.75,3
445540.365532,493501.512666,2809.587379,WP016,2.1,0.23,2.97
445539.682143,493501.542504,2807.707994,WP016,2.1,0.34,3.17
445538.998754,493501.572341,2805.828608,WP016,2.37,0.7,2.73
445538.315365,493501.602179,2803.949223,WP016,2.84,0.84,2.88
445537.631976,493501.632016,2802.069838,WP016,3.36,0.53,3.19
445536.948586,493501.661854,2800.190453,WP016,2.82,0.48,3.14
445536.265197,493501.691691,2798.311067,WP016,2,0.66,3.08
445535.581808,493501.721528,2796.431682,WP016,2.46,0.68,3
445534.898419,493501.751366,2794.552297,WP016,2.97,0.42,2.88
445534.215029,493501.781203,2792.672912,WP016,1.66,0.2,3.09
445533.531640,493501.811041,2790.793527,WP016,2.25,0.35,2.93
445532.848251,493501.840878,2788.914141,WP016,1.9,0.27,3.07
445532.164862,493501.870715,2787.034756,WP016,2.07,0.8,3.07
445531.481472,493501.900553,2785.155371,WP016,2.68,0.86,2.92
445530.798083,493501.930390,2783.275986,WP016,2.65,0.83,3.11
445530.114694,493501.960228,2781.396600,WP016,2.26,0.83,2.86
445529.431305,493501.990065,2779.517215,WP016,2.42,0.6,3.27
445528.747916,493502.019903,2777.637830,WP016,2.44,0.52,3.14
445528.064526,493502.049740,2775.758445,WP016,3.31,0.73,3.06
445527.381137,493502.079577,2773.879059,WP016,1.56,0.36,2.86
445526.697748,493502.109415,2771.999674,WP016,1.91,0.42,3.05
445526.014363,493502.139348,2770.120289,WP016,2.01,0.91,3.17
445525.331004,493502.169768,2768.240902,WP016,1.5,0.43,3.07
445524.647672,493502.200718,2766.361514,WP016,1.67,0.57,3.09
445523.964368,493502.232198,2764.482125,WP016,0.73,0.3,3.12
445523.281091,493502.264208,2762.602734,WP016,0.07,0.01,3
445522.597841,493502.296748,2760.723343,WP016,0.13,,2.76
445521.914619,493502.329818,2758.843951,WP016,0.05,,2.98
445521.231424,493502.363418,2756.964559,WP016,0.13,0.02,2.82
445520.548257,493502.397547,2755.085166,WP016,0.03,0.01,2.75
445519.865117,493502.432207,2753.205773,WP016,0.05,,2.9
445519.182006,493502.467396,2751.326379,WP016,0.09,,2.81
445518.498921,493502.503115,2749.446986,WP016,0.39,0.03,2.82
445517.815865,493502.539364,2747.567592,WP016,1.17,0.23,3.08
445517.132837,493502.576143,2745.688199,WP016,1.47,0.4,2.97
445516.449836,493502.613452,2743.808805,WP016,2.19,0.58,3
445515.766864,493502.651291,2741.929413,WP016,2.86,0.61,2.82
445515.083919,493502.689659,2740.050021,WP016,2.76,0.52,2.89
445514.401003,493502.728558,2738.170629,WP016,1.96,0.48,2.96
445513.718114,493502.767986,2736.291239,WP016,1.41,0.45,3.15
445513.035254,493502.807944,2734.411849,WP016,1.89,0.58,3.02
445512.352421,493502.848432,2732.532461,WP016,2.41,0.72,2.91
445511.669617,493502.889450,2730.653074,WP016,1.64,1.86,2.99
445510.986842,493502.930995,2728.773688,WP016,1.71,1.49,2.93
445510.304077,493502.972755,2726.894303,WP016,1.8,1.31,3.13
445509.621313,493503.014515,2725.014918,WP016,1.6,0.68,2.9
445508.938548,493503.056274,2723.135532,WP016,1.5,0.87,3.07
445508.255784,493503.098034,2721.256147,WP016,1.69,0.63,2.91
445507.573019,493503.139794,2719.376762,WP016,1.88,0.62,3.06
445506.890255,493503.181553,2717.497377,WP016,1.46,0.43,3.07
445506.207491,493503.223313,2715.617991,WP016,1.21,0.31,2.94
445505.524726,493503.265073,2713.738606,WP016,1.34,0.95,2.99
445504.841962,493503.306832,2711.859221,WP016,1.71,1.2,2.94
445504.159197,493503.348592,2709.979836,WP016,1.88,0.78,3.08
445503.476433,493503.390352,2708.100450,WP016,1.75,0.65,3.11
445502.793669,493503.432111,2706.221065,WP016,2.24,0.7,2.97
445502.110904,493503.473871,2704.341680,WP016,1.65,0.26,2.97
445501.428140,493503.515630,2702.462295,WP016,2.05,0.31,2.89
445500.745375,493503.557390,2700.582909,WP016,2.54,0.66,2.81
445500.062611,493503.599150,2698.703524,WP016,1.91,0.23,3.27
445499.362776,493503.641954,2696.777151,WP016,2.08,0.42,2.88
445454.920627,493658.188022,2874.062691,WP017,,,
445454.575536,493658.188197,2872.092688,WP017,1.9,0.28,2.13
445454.232649,493658.188547,2870.122300,WP017,1.75,0.39,3
445453.891968,493658.189072,2868.151530,WP017,1.41,0.4,2.85
445453.553492,493658.189772,2866.180380,WP017,2.69,0.43,3.16
445453.217223,493658.190647,2864.208852,WP017,1.31,0.32,2.93
445452.883160,493658.191697,2862.236949,WP017,2.03,0.28,2.77
445452.551305,493658.192923,2860.264674,WP017,2.52,0.29,2.88
445452.221657,493658.194323,2858.292028,WP017,2.23,0.4,3.05
445451.894217,493658.195898,2856.319015,WP017,0.96,0.31,2.98
445451.568986,493658.197648,2854.345637,WP017,2.8,0.32,3.39
445451.245963,493658.199573,2852.371896,WP017,4.9,0.37,2.98
445450.925150,493658.201674,2850.397796,WP017,3.67,0.48,3.07
445450.606546,493658.203949,2848.423337,WP017,5.02,0.53,2.84
445450.290152,493658.206399,2846.448524,WP017,7.16,0.41,3.05
445449.975969,493658.209024,2844.473357,WP017,6.09,0.47,2.84
445449.663101,493658.211754,2842.497983,WP017,4.3,0.35,3.09
445449.350244,493658.214484,2840.522606,WP017,4.18,0.73,3.04
445449.037387,493658.217214,2838.547229,WP017,3.2,0.53,3
445448.724530,493658.219945,2836.571853,WP017,3.03,0.94,2.98
445448.411673,493658.222675,2834.596476,WP017,3.27,0.39,2.89
445448.098816,493658.225405,2832.621099,WP017,3.39,0.34,2.94
445447.785959,493658.228135,2830.645722,WP017,4.18,0.38,3.12
445447.473102,493658.230866,2828.670346,WP017,3.93,0.62,3.14
445447.160245,493658.233596,2826.694969,WP017,2.97,1.57,2.89
445446.847388,493658.236326,2824.719592,WP017,2.64,2.1,2.96
445446.534531,493658.239056,2822.744216,WP017,2.58,1.37,2.96
445446.221674,493658.241787,2820.768839,WP017,5.46,1.19,3.04
445445.908817,493658.244517,2818.793462,WP017,6.44,0.96,3.16
445445.595960,493658.247247,2816.818086,WP017,3.39,0.96,2.89
445445.283103,493658.249977,2814.842709,WP017,4.24,0.91,2.89
445444.970246,493658.252708,2812.867332,WP017,4.21,2.38,2.97
445444.657388,493658.255438,2810.891956,WP017,3.83,0.79,2.88
445444.344531,493658.258168,2808.916579,WP017,4.14,0.78,3.25
445444.031674,493658.260899,2806.941202,WP017,3.33,0.76,2.91
445443.718817,493658.263629,2804.965826,WP017,4.52,0.8,3.02
445443.405960,493658.266359,2802.990449,WP017,3.27,0.58,2.98
445443.093104,493658.269136,2801.015072,WP017,2.88,0.53,2.99
445442.780250,493658.272027,2799.039695,WP017,5.06,0.53,3.23
445442.467398,493658.275034,2797.064318,WP017,5.28,0.51,2.94
445442.154547,493658.278156,2795.088941,WP017,4.18,0.68,2.9
445441.841699,493658.281393,2793.113564,WP017,2.7,0.85,3.07
445441.528853,493658.284745,2791.138186,WP017,2.13,0.48,2.81
445441.216009,493658.288213,2789.162809,WP017,2.9,0.62,2.88
445440.903166,493658.291795,2787.187431,WP017,3.52,0.37,2.92
445440.590326,493658.295493,2785.212053,WP017,2.27,0.68,2.92
445440.277488,493658.299306,2783.236676,WP017,2.53,3.81,3.01
445439.964651,493658.303234,2781.261298,WP017,3.06,2.18,2.93
445439.651817,493658.307278,2779.285920,WP017,5.37,0.56,2.97
445439.338985,493658.311436,2777.310541,WP017,3.39,0.33,2.96
445439.026155,493658.315710,2775.335163,WP017,3.01,0.31,3.04
445438.713326,493658.320099,2773.359785,WP017,3.27,0.41,3.04
445438.400500,493658.324603,2771.384407,WP017,3.45,1.05,2.83
445438.087676,493658.329222,2769.409028,WP017,2.96,0.79,2.97
445437.774853,493658.333957,2767.433650,WP017,2.44,0.46,2.94
445437.462033,493658.338806,2765.458272,WP017,2.84,0.5,3
445437.149215,493658.343771,2763.482893,WP017,2.44,0.47,2.94
445436.836398,493658.348851,2761.507515,WP017,1.99,0.33,2.9
445436.523584,493658.354046,2759.532136,WP017,2.5,0.44,3.01
445436.210772,493658.359357,2757.556758,WP017,2.15,0.63,2.84
445435.897962,493658.364782,2755.581379,WP017,2.98,1.03,3
445435.585153,493658.370323,2753.606001,WP017,3.2,1.61,2.92
445435.272347,493658.375979,2751.630622,WP017,2.75,1.43,3
445434.959543,493658.381750,2749.655244,WP017,2.5,1.09,2.92
445434.646741,493658.387636,2747.679865,WP017,1.84,1.03,2.81
445434.333940,493658.393638,2745.704487,WP017,2.46,1.27,2.81
445434.021142,493658.399755,2743.729108,WP017,2.82,0.89,2.81
445433.708346,493658.405986,2741.753730,WP017,1.86,0.54,2.92
445433.395552,493658.412333,2739.778352,WP017,1.81,0.57,2.99
445433.082760,493658.418796,2737.802973,WP017,2.47,0.47,3.01
445432.769970,493658.425373,2735.827595,WP017,2.2,0.6,3.13
445432.457182,493658.432066,2733.852217,WP017,2.09,0.42,3.02
445432.144396,493658.438873,2731.876839,WP017,3,0.4,3
445431.831612,493658.445796,2729.901461,WP017,2.51,0.73,3.11
445431.518830,493658.452834,2727.926083,WP017,2.82,0.64,3.12
445431.206050,493658.459988,2725.950705,WP017,2.85,0.23,3.3
445430.893272,493658.467256,2723.975327,WP017,2.08,0.27,3.05
445430.580496,493658.474640,2721.999950,WP017,2.12,0.19,2.99
445430.267722,493658.482139,2720.024572,WP017,2.5,0.38,3.09
445429.954950,493658.489753,2718.049195,WP017,2,0.5,2.96
445429.642180,493658.497482,2716.073818,WP017,2.52,0.66,3.05
445429.329412,493658.505326,2714.098441,WP017,1.72,0.19,3.05
445429.016646,493658.513286,2712.123064,WP017,2.24,0.88,3.05
445428.703883,493658.521361,2710.147687,WP017,2.23,0.84,3.06
445428.391122,493658.529582,2708.172310,WP017,3.02,1.16,2.99
445428.078373,493658.538136,2706.196933,WP017,3,2.37,2.96
445427.765637,493658.547053,2704.221555,WP017,2.45,0.42,3.04
445427.452913,493658.556335,2702.246177,WP017,0.46,0.08,2.86
445427.140202,493658.565980,2700.270799,WP017,0.05,0.01,2.89
445426.827503,493658.575989,2698.295421,WP017,0.05,0.01,2.91
445426.514818,493658.586362,2696.320043,WP017,0.04,0.03,2.83
445426.202144,493658.597098,2694.344664,WP017,0.14,0.03,2.96
445425.889484,493658.608199,2692.369286,WP017,0.05,0.01,2.79
445425.576836,493658.619663,2690.393907,WP017,0.05,0.01,2.88
445425.264202,493658.631491,2688.418529,WP017,1.44,0.48,2.77
445424.951579,493658.643683,2686.443151,WP017,2.2,1.04,2.75
445424.638970,493658.656239,2684.467773,WP017,1.53,0.74,2.66
445424.326373,493658.669158,2682.492395,WP017,1.95,0.66,2.96
445424.013789,493658.682442,2680.517018,WP017,2.59,0.79,2.85
445423.701217,493658.696043,2678.541641,WP017,1.96,0.59,3
445203.706589,493719.780973,3032.774733,WP018,,,
445203.532965,493719.780335,3031.789921,WP018,0.35,0.43,
445203.229202,493719.777168,3030.066489,WP018,0.48,0.37,2.98
445202.882167,493719.770356,3028.096840,WP018,0.59,0.6,
